channelTitle,videoId,videoTitle,yogaSubject,YogaChallenge,release_date,release_time,duration,viewCount,likeCount,commentCount,defaultLAudioLanguage,videoCategoryLabel
Yoga with Kassandra,6INXj5B5uqE,"15 min Morning Yoga Flow - All Levels, No Props",Morning Yoga,FALSE,2024-03-11,10:15:00,17:08,72861,4585,282,en,Howto & Style
Yoga with Kassandra,I9YJA0zL4yg,"25 min Earth Element Yoga - Grounding, Strength & Stability",Zodiac yoga,FALSE,2024-03-04,11:15:01,25:23,69360,4239,266,en,Howto & Style
Yoga with Kassandra,XcXDqvQXgIs,"25 min Fire Element Yoga Flow - Core, Twists & Breathwork",Zodiac yoga,FALSE,2024-02-26,11:15:01,24:52,63923,3142,206,en,Howto & Style
Yoga with Kassandra,C2RAjUEAoLI,10 min Gentle Morning Yoga for Beginners (NO PROPS),Morning Yoga,FALSE,2024-02-19,11:15:00,11:18,161923,6662,180,en,Howto & Style
Yoga with Kassandra,bN5l0JJTOLw,20 min Intermediate Yoga Flow - Minimal Cues Silent Yoga,Intermediate Yoga,FALSE,2024-02-12,11:15:04,21:20,72164,4237,279,en,Howto & Style
Yoga with Kassandra,a4gJW8fdpNI,20 min Morning Yoga - Balance & Lower Body,Morning Yoga,FALSE,2024-02-05,11:15:00,21:34,120607,5411,391,en,Howto & Style
Yoga with Kassandra,J8vj0H0L2Uw,"50 min Yin Yoga for Self-Care - Stretch, Restore & Relax",Yin Yoga,FALSE,2024-01-29,11:15:01,50:12,112195,4313,206,en,Howto & Style
Yoga with Kassandra,JHzxyyOxW5s,30 min Intermediate Vinyasa Flow - SPINAL TWISTS,Intermediate Yoga,FALSE,2024-01-22,11:15:00,34:28,92478,4977,345,en,Howto & Style
Yoga with Kassandra,FaNsReCkNB0,30 min Vinyasa Flow Yoga - SIDE BODY STRENGTH & STRETCH,Vinyasa Flow Yoga,FALSE,2024-01-15,11:15:01,32:02,72051,4017,280,en,Howto & Style
Yoga with Kassandra,0R6fTyNvgTg,30 min Yoga for Flexibility & Relaxation - Feel Good Stretch Routine,Vinyasa Flow Yoga,FALSE,2024-01-08,11:15:00,32:28,240399,9618,527,en,Howto & Style
Yoga with Kassandra,MJg-bJyeCPY,10 min Morning Yoga Stretch - The BEST Way to Start Your Day!,Morning Yoga,TRUE,2024-01-01,11:15:02,13:03,379054,12956,536,en,Howto & Style
Yoga with Kassandra,9roXAjD-qgg,Happy holidays! 🌟 An informal vlog...,Other,TRUE,2023-12-27,14:12:45,09:18,42523,3064,469,en,Howto & Style
Yoga with Kassandra,VmMnYuiP1FE,"1 hour Yin Yoga MELT & STRETCH - Hips, Thighs, Hamstrings",Yin Yoga,FALSE,2023-12-18,11:15:01,54:01,107698,3810,256,en,Howto & Style
Yoga with Kassandra,RPF7iw3AYDo,10 min Morning Yoga - ACTIVATING Full Body Flow,Morning Yoga,FALSE,2023-12-11,11:15:01,11:43,544137,11620,435,en,Howto & Style
Yoga with Kassandra,AOPU6oDaufo,"20 min Pisces Yoga Flow - Empathy, Imagination & Spiritual Connection",Zodiac yoga,FALSE,2023-12-04,11:15:00,20:47,70338,3760,246,en,Howto & Style
Yoga with Kassandra,YrEg1XIPGnE,15 min Morning Yoga Slow Stretch - WITH BLOCKS,Morning Yoga,FALSE,2023-11-06,11:15:02,16:15,172323,5718,286,en,Howto & Style
Yoga with Kassandra,ju-WvqErAVg,30 min Aquarius Yoga Flow - VISIONARY POWER,Zodiac yoga,FALSE,2023-10-30,10:15:04,26:53,92664,4001,271,en,Howto & Style
Yoga with Kassandra,93z3NDIiU2E,30 min Core Strength Yoga 🔥 SPICY CORE,Vinyasa Flow Yoga,FALSE,2023-10-23,10:15:00,30:40,178586,5796,284,en,Howto & Style
Yoga with Kassandra,S1q56SAxjLo,"20 min Capricorn Yoga - Commitment, Consistency & Purpose",Zodiac yoga,FALSE,2023-10-16,10:15:01,23:20,73444,4268,297,en,Howto & Style
Yoga with Kassandra,TIROpfbEqXw,20 min Morning Yoga - HIPS & TWISTS - No Props Yoga Flow,Morning Yoga,FALSE,2023-10-09,10:15:03,25:45,326799,10328,494,en,Howto & Style
Yoga with Kassandra,tKu2tN39UU0,"20 min Sagittarius Yoga - Wisdom, Exploration & Expansion",Zodiac yoga,FALSE,2023-10-02,10:15:05,23:29,77696,4196,327,en,Howto & Style
Yoga with Kassandra,gYufXtLRyt4,45 min Upper Body Yin Yoga - (BACK AND SHOULDERS STRETCH),Yin Yoga,FALSE,2023-09-25,10:15:03,45:25,147685,4794,256,en,Howto & Style
Yoga with Kassandra,lBYbeDx-jiw,5 Minute Morning Yoga - Daily Stretching Routine,Morning Yoga,FALSE,2023-09-20,10:15:02,05:49,178247,4668,163,en,Howto & Style
Yoga with Kassandra,oIRXGQC8G6w,"30 min Scorpio Yin Yoga - Intuition, Shadow Work & Transformation",Yin Yoga,FALSE,2023-09-18,10:15:03,32:47,100627,3758,289,en,Howto & Style
Yoga with Kassandra,14lG4I7eCQw,20 min Intermediate Yoga Flow - Yoga with Pigs Fundraiser,Intermediate Yoga,FALSE,2023-09-11,10:15:00,26:25,82250,4625,232,en,Howto & Style
Yoga with Kassandra,KL7H9R0i2n8,3 min Neck & Shoulder Yoga Release (NECK & SHOULDER STRETCHES),Vinyasa Flow Yoga,FALSE,2023-09-06,10:15:01,03:43,133789,3252,88,en,Howto & Style
Yoga with Kassandra,P0YosDn-ExM,15 min Chair Yoga Class for Seniors & Beginners,Beginner Yoga,FALSE,2023-09-04,10:15:02,14:41,138536,1900,168,en,Howto & Style
Yoga with Kassandra,-LMk9G0tzxA,"30 min Libra Yoga Flow - Harmony, Balance & Beauty",Zodiac yoga,FALSE,2023-08-28,10:15:00,33:02,102801,4593,323,en,Howto & Style
Yoga with Kassandra,r3MuTVcPElU,30 min Peaceful Slow Yoga - Minimal Cues & Lots of Silence,Vinyasa Flow Yoga,FALSE,2023-08-21,10:15:05,27:03,174297,6916,817,en,Howto & Style
Yoga with Kassandra,3HuwnAKdUUU,10 min Morning Yoga - Gentle Beginner Yoga Stretch (NO PROPS),Morning Yoga,FALSE,2023-08-14,10:15:00,12:03,569071,14862,525,en,Howto & Style
Yoga with Kassandra,CFGf5PM6uug,30 min Virgo Yoga Flow - Create ORDER Out of CHAOS,Zodiac yoga,FALSE,2023-08-07,10:15:02,32:32,123115,5174,718,en,Howto & Style
Yoga with Kassandra,6WwXZfySgLg,20 min Morning Yoga Workout - Energy Boosting Yoga Flow,Morning Yoga,FALSE,2023-07-31,10:00:08,20:38,305797,10083,704,en,Howto & Style
Yoga with Kassandra,IlplXfNE45U,20 min Neck & Shoulder Yoga Release (NECK & SHOULDER STRETCHES),Vinyasa Flow Yoga,FALSE,2023-07-24,10:15:00,23:33,363074,10837,521,en,Howto & Style
Yoga with Kassandra,SOrcjzPcTZI,Headstand Tutorial - Inversions for Beginners (HOW TO DO A HEADSTAND),Beginner Yoga,FALSE,2023-07-17,10:15:02,14:21,71651,2224,96,en,Howto & Style
Yoga with Kassandra,HvDEJxpcoWw,20 min Leo Yoga Flow - Be Unapologetically YOU!,Zodiac yoga,FALSE,2023-07-10,10:15:00,21:35,107052,5579,383,en,Howto & Style
Yoga with Kassandra,dXS5qzDNuTU,10 min Morning Yoga Flow - Sweet & Gentle Morning Yoga Routine,Morning Yoga,FALSE,2023-07-03,10:15:01,11:09,350977,10747,332,en,Howto & Style
Yoga with Kassandra,sOoC0Vh_-iE,Riding Vlog - First Time Schooling & Showing with Java,Other,FALSE,2023-06-29,10:15:02,20:48,20926,659,82,en,Howto & Style
Yoga with Kassandra,pC-tR0Y0hkA,Cancer Yin Yoga - Deep Feeling for Healing (Heart & Hips),Yin Yoga,FALSE,2023-06-26,10:15:05,32:41,89932,3840,329,en,Howto & Style
Yoga with Kassandra,-L64CMGLqPg,Summer Soltice Celebration ☀️,Zodiac yoga,FALSE,2023-06-21,16:59:22,26:40,28734,1094,86,en,Howto & Style
Yoga with Kassandra,clf2BVdxzVA,"1 hour Summer Solstice Yoga - Yoga Flow, Breathwork & Mantra",Zodiac yoga,FALSE,2023-06-19,10:15:02,03:25,93251,4331,1027,en,Howto & Style
Yoga with Kassandra,SGZdaH_fVNE,30 min Restorative Yoga for Deep Healing & Relaxation - Legs Up The Wall,Vinyasa Flow Yoga,FALSE,2023-06-12,10:15:02,31:52,107768,2920,253,en,Howto & Style
Yoga with Kassandra,1x6czcubcsY,"15 min Gemini Yoga Flow - Communication, Creativity & Intellect",Zodiac yoga,FALSE,2023-06-05,10:15:00,17:52,82247,4334,359,en,Howto & Style
Yoga with Kassandra,e5FOBLGOQJM,Ultimate Headstand Challenge! #yogachallenge,Challenge,TRUE,2023-05-30,16:00:32,00:55,68086,2837,31,en,Howto & Style
Yoga with Kassandra,CM43AZaRXNw,20 min Morning Yoga Workout - Strength & Energy Yoga Flow,Morning Yoga,FALSE,2023-05-29,10:15:01,18:34,366276,10284,521,en,Howto & Style
Yoga with Kassandra,H72OjF8QlfU,Yoga for Stress & Anxiety - Mental Health Yoga & Breathwork,Vinyasa Flow Yoga,FALSE,2023-05-25,10:15:00,26:54,151342,7152,617,en,Howto & Style
Yoga with Kassandra,RpVmPg7g7Jo,Stepping from Downdog to Lunge #yogatips,Tutorial,FALSE,2023-05-23,16:00:30,00:58,191466,9769,127,en,Howto & Style
Yoga with Kassandra,ZHMLzwiylK8,"20 min Taurus Yoga Flow - Abundance, Grounding & Sensuality",Zodiac yoga,FALSE,2023-05-22,10:15:04,20:39,99834,4892,376,en,Howto & Style
Yoga with Kassandra,Wf2hXzDXGT4,Downward Dog Alignment Tips #yogatips,Tutorial,FALSE,2023-05-16,16:00:24,00:37,107516,5981,81,en,Howto & Style
Yoga with Kassandra,yK-zXwHY23Q,15 min Yoga for Shoulder Flexibility & Mobility - FREE UP YOUR SHOULDERS,Vinyasa Flow Yoga,FALSE,2023-05-15,10:15:03,17:12,153116,5650,632,en,Howto & Style
Yoga with Kassandra,0ww0iEt6Vfw,"15 min Aries Yoga Flow - Leadership, Courage & Inner Fire",Zodiac yoga,FALSE,2023-05-11,10:00:00,17:10,84827,4444,339,en,Howto & Style
Yoga with Kassandra,pVmgCs1_SKk,A daily yoga practice reminder #morningyoga,Morning Yoga,FALSE,2023-05-09,16:00:38,00:23,39518,1659,15,en,Howto & Style
Yoga with Kassandra,nwBcidD3xvY,"45 min Lazy Yin Yoga for Energy Depletion, Burnout and Mental Health",Yin Yoga,FALSE,2023-05-08,10:15:04,46:47,219705,6701,463,en,Howto & Style
Yoga with Kassandra,BSwPbfPDSmc,"Morning Affirmation, let's pick a card! #affirmations",Morning Yoga,FALSE,2023-05-04,16:00:11,00:27,19712,863,13,en,Howto & Style
Yoga with Kassandra,G4knEJupDmE,3 Exercises for STRONG Shoulders 💪 #yogawithkassandra,Vinyasa Flow Yoga,FALSE,2023-05-02,16:00:10,00:58,84084,5259,31,en,Howto & Style
Yoga with Kassandra,LcA4DgqNUOk,Day 30 - FLEXIBLE MIND Yoga Challenge – INTEGRATE,Challenge,TRUE,2023-04-30,10:00:22,02:51,31525,1570,351,en,Howto & Style
Yoga with Kassandra,6mn8VbrEWRQ,DAY 30: INTEGRATE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-30,10:00:06,12:51,140645,6085,390,en,Howto & Style
Yoga with Kassandra,o991F39Oz5A,DAY 29: FEEL - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-29,10:00:38,11:30,126356,4788,102,en,Howto & Style
Yoga with Kassandra,FWeeaPiGmTw,Day 29 - FLEXIBLE MIND Yoga Challenge – FEEL,Challenge,TRUE,2023-04-29,10:00:15,02:09,22866,1021,72,en,Howto & Style
Yoga with Kassandra,umGUWhniZHM,DAY 28: CLEANSE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-28,10:00:49,11:53,112910,4577,96,en,Howto & Style
Yoga with Kassandra,hIe5rho-hb0,Day 28 - FLEXIBLE MIND Yoga Challenge – CLEANSE,Challenge,TRUE,2023-04-28,10:00:26,02:37,22439,1098,53,en,Howto & Style
Yoga with Kassandra,uOHU8n3uRNE,Day 27 - FLEXIBLE MIND Yoga Challenge – SOOTHE,Challenge,TRUE,2023-04-27,10:00:43,01:52,23961,1002,41,en,Howto & Style
Yoga with Kassandra,T_ZAbrYUVKM,DAY 27: SOOTHE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-27,10:00:18,11:42,124223,4817,145,en,Howto & Style
Yoga with Kassandra,qp05LnL2GQc,Day 26 - FLEXIBLE MIND Yoga Challenge – FREEDOM,Challenge,TRUE,2023-04-26,10:00:39,01:47,23992,1158,77,en,Howto & Style
Yoga with Kassandra,iMbMS1uIu4g,DAY 26: FREEDOM - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-26,10:00:30,12:09,114367,4371,93,en,Howto & Style
Yoga with Kassandra,nWoLtqSdirI,DAY 25: CONNECT - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-25,10:00:26,10:49,106599,4213,113,en,Howto & Style
Yoga with Kassandra,Jx1uhT2QzVM,Day 25 - FLEXIBLE MIND Yoga Challenge – CONNECT,Challenge,TRUE,2023-04-25,10:00:12,01:53,23282,978,85,en,Howto & Style
Yoga with Kassandra,jZrKQlsu0Xs,Day 24 - FLEXIBLE MIND Yoga Challenge – CLARITY,Challenge,TRUE,2023-04-24,10:00:28,02:06,26042,1133,46,en,Howto & Style
Yoga with Kassandra,VG-FHs0r84Q,DAY 24: CLARITY - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-24,10:00:17,11:19,115798,4305,106,en,Howto & Style
Yoga with Kassandra,xisTj_0vK5U,Day 23 - FLEXIBLE MIND Yoga Challenge – REFRAME,Challenge,TRUE,2023-04-23,10:00:40,02:18,26016,1178,41,en,Howto & Style
Yoga with Kassandra,GxiCoFqxJak,DAY 23: REFRAME - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-23,10:00:14,11:30,118715,4378,109,en,Howto & Style
Yoga with Kassandra,bXLwzZQByKs,Day 22 - FLEXIBLE MIND Yoga Challenge – ATTUNE,Challenge,TRUE,2023-04-22,10:00:31,02:21,25973,1194,51,en,Howto & Style
Yoga with Kassandra,U_c-3sOnUVQ,DAY 22: ATTUNE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-22,10:00:30,10:52,105437,4446,109,en,Howto & Style
Yoga with Kassandra,5pPLGPok7hA,One year with my baby ❤️🐎,Challenge,FALSE,2023-04-21,13:58:01,01:01,20901,1495,51,en,Howto & Style
Yoga with Kassandra,h4u-7icvR3M,Day 21 - FLEXIBLE MIND Yoga Challenge – CURIOSITY,Challenge,TRUE,2023-04-21,10:00:35,02:13,24506,1134,67,en,Howto & Style
Yoga with Kassandra,SyLMXAoBT2M,DAY 21: CURIOSITY - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-21,10:00:17,11:49,112301,4496,112,en,Howto & Style
Yoga with Kassandra,gnnCcdkFiYE,Day 20 - FLEXIBLE MIND Yoga Challenge – ACKNOWLEDGE,Challenge,TRUE,2023-04-20,10:00:26,01:54,27197,1207,112,en,Howto & Style
Yoga with Kassandra,KuZxDe_WdiY,DAY 20: ACKNOWLEDGE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-20,10:00:15,12:45,130356,4764,114,en,Howto & Style
Yoga with Kassandra,NEfk59FV9q8,Day 19 - FLEXIBLE MIND Yoga Challenge – COMPASSION,Challenge,TRUE,2023-04-19,10:00:16,03:13,28302,1424,74,en,Howto & Style
Yoga with Kassandra,0Jq9SvBz3Oc,DAY 19: COMPASSION - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-19,10:00:00,11:47,119933,4678,108,en,Howto & Style
Yoga with Kassandra,ghPQIZJ9j_I,DAY 18: DISCOVER - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-18,10:00:34,11:42,134708,4667,91,en,Howto & Style
Yoga with Kassandra,8DEWWdgs7k4,Day 18 - FLEXIBLE MIND Yoga Challenge – DISCOVER,Challenge,TRUE,2023-04-18,10:00:06,02:16,30330,1459,127,en,Howto & Style
Yoga with Kassandra,82Z_bL9O4RE,Day 17 - FLEXIBLE MIND Yoga Challenge – CENTER,Challenge,TRUE,2023-04-17,10:00:05,01:44,36255,1328,45,en,Howto & Style
Yoga with Kassandra,aI4cE1dHi6Q,DAY 17: CENTER - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-17,10:00:01,11:22,137429,4851,116,en,Howto & Style
Yoga with Kassandra,KXhL9prUmhs,Day 16 - FLEXIBLE MIND Yoga Challenge – SPACE,Challenge,TRUE,2023-04-16,10:00:18,02:11,37373,1416,80,en,Howto & Style
Yoga with Kassandra,UA1FEaITOIA,DAY 16: SPACE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-16,10:00:17,12:03,145229,5049,115,en,Howto & Style
Yoga with Kassandra,MNMXs8gM6QE,Day 15 - FLEXIBLE MIND Yoga Challenge – GRATITUDE,Challenge,TRUE,2023-04-15,10:00:16,01:52,32292,1422,79,en,Howto & Style
Yoga with Kassandra,4j5jBPobJEM,DAY 15: GRATITUDE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-15,10:00:06,11:48,131788,4857,107,en,Howto & Style
Yoga with Kassandra,Wsz3yiwJoT0,DAY 14: CELEBRATE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-14,10:00:32,11:14,150788,5301,121,en,Howto & Style
Yoga with Kassandra,3BNiQS6LXUU,Day 14 - FLEXIBLE MIND Yoga Challenge – CELEBRATE,Challenge,TRUE,2023-04-14,10:00:03,02:33,31072,1396,75,en,Howto & Style
Yoga with Kassandra,hV8FZlpc0I4,DAY 13: GIVE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-13,10:00:36,12:29,168298,5839,144,en,Howto & Style
Yoga with Kassandra,PCPyrngLRFw,Day 13 - FLEXIBLE MIND Yoga Challenge – GIVE,Challenge,TRUE,2023-04-13,10:00:17,02:38,33947,1444,90,en,Howto & Style
Yoga with Kassandra,tsoelcM0j24,Day 12 - FLEXIBLE MIND Yoga Challenge – RELEASE,Challenge,TRUE,2023-04-12,10:00:47,02:26,35841,1521,103,en,Howto & Style
Yoga with Kassandra,3_GryalJ_HI,DAY 12: RELEASE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-12,10:00:02,12:21,158808,5443,136,en,Howto & Style
Yoga with Kassandra,irX-t48Jd6E,Day 11 - FLEXIBLE MIND Yoga Challenge – ACTIVATE,Challenge,TRUE,2023-04-11,10:00:34,02:53,37010,1621,168,en,Howto & Style
Yoga with Kassandra,BAAfO1IorII,DAY 11: ACTIVATE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-11,10:00:11,11:32,152890,5148,104,en,Howto & Style
Yoga with Kassandra,Vm66PEIqmxY,Day 10 - FLEXIBLE MIND Yoga Challenge – HEAL,Challenge,TRUE,2023-04-10,10:00:30,02:37,42798,1685,520,en,Howto & Style
Yoga with Kassandra,O7KnxMDeVR4,DAY 10: HEAL - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-10,10:00:19,12:36,185820,5935,160,en,Howto & Style
Yoga with Kassandra,jma39PNiL_E,Day 9 - FLEXIBLE MIND Yoga Challenge – LEARN,Challenge,TRUE,2023-04-09,10:00:28,02:07,43880,1671,88,en,Howto & Style
Yoga with Kassandra,P3iUw4nivDs,DAY 9: LEARN - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-09,10:00:22,11:22,149749,5486,133,en,Howto & Style
Yoga with Kassandra,bvnE6y7lRqU,DAY 8: TRUST - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-08,10:00:27,10:17,187939,5940,124,en,Howto & Style
Yoga with Kassandra,V_AF2Hc0-E0,Day 8 - FLEXIBLE MIND Yoga Challenge – TRUST,Challenge,TRUE,2023-04-08,10:00:17,03:13,45984,1721,92,en,Howto & Style
Yoga with Kassandra,gmDlvLOMlyc,DAY 7: BELIEVE - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-07,10:00:34,11:16,197593,6380,147,en,Howto & Style
Yoga with Kassandra,e1K7Soy0oTk,Day 7 - FLEXIBLE MIND Yoga Challenge – BELIEVE,Challenge,TRUE,2023-04-07,10:00:26,02:42,49562,1983,109,en,Howto & Style
Yoga with Kassandra,XU-ARsR94ys,Day 6 - FLEXIBLE MIND Yoga Challenge – GROW,Challenge,TRUE,2023-04-06,10:00:20,04:55,50022,2038,104,en,Howto & Style
Yoga with Kassandra,HK6OjQ-LCpQ,DAY 6: GROW - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-06,10:00:12,12:38,212210,6574,137,en,Howto & Style
Yoga with Kassandra,GJ85a4M193I,Day 5 - FLEXIBLE MIND Yoga Challenge – GROUND,Challenge,TRUE,2023-04-05,10:00:18,02:23,57091,2222,103,en,Howto & Style
Yoga with Kassandra,J7c2jb6kYp8,DAY 5: GROUND - 10 min Morning Yoga Stretch – Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-05,10:00:14,11:50,209124,6584,133,en,Howto & Style
Yoga with Kassandra,ubbpsvmQ0S8,Day 4 - FLEXIBLE MIND Yoga Challenge – REMEMBER,Challenge,TRUE,2023-04-04,10:00:42,02:43,65892,2590,171,en,Howto & Style
Yoga with Kassandra,VhChfkMEBkI,DAY 4: REMEMBER - 10 min Morning Yoga Stretch - Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-04,10:00:17,09:47,229714,7677,158,en,Howto & Style
Yoga with Kassandra,YKkzbdQi4pI,Day 3 - FLEXIBLE MIND Yoga Challenge – SILENCE,Challenge,TRUE,2023-04-03,10:00:33,03:21,71957,3326,263,en,Howto & Style
Yoga with Kassandra,aXuhb0URWe8,DAY 3: SILENCE - 10 min Morning Yoga Stretch - Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-03,10:00:01,11:12,259519,8321,234,en,Howto & Style
Yoga with Kassandra,ledDGO6NaME,DAY 2: DREAM - 10 min Morning Yoga Stretch - Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-02,10:00:34,11:34,379261,10235,238,en,Howto & Style
Yoga with Kassandra,bm-Wts4mrOg,Day 2 - FLEXIBLE MIND Yoga Challenge – DREAM,Challenge,TRUE,2023-04-02,10:00:33,02:39,94000,3419,175,en,Howto & Style
Yoga with Kassandra,nDqIXo3qWk0,Day 1 - FLEXIBLE MIND Yoga Challenge – CHOOSE,Challenge,TRUE,2023-04-01,10:00:29,02:30,165022,6304,775,en,Howto & Style
Yoga with Kassandra,StLUjMxHZZE,DAY 1: CHOOSE - 10 min Morning Yoga Stretch - Flexible Body Yoga Challenge,Morning Yoga,TRUE,2023-04-01,10:00:26,11:22,662344,15912,537,en,Howto & Style
Yoga with Kassandra,nAlxd_EMx3M,My challenge begins TOMORROW!!! 🤩,Challenge,TRUE,2023-03-31,19:40:14,00:56,38091,2861,124,en,Howto & Style
Yoga with Kassandra,WUwMNklPmD8,15 min Yoga for Equestrians - Pre-Ride Equestrian Stretches (Hips & Lower Body),Vinyasa Flow Yoga,FALSE,2023-03-20,11:00:30,14:14,64408,2040,109,en,Howto & Style
Yoga with Kassandra,8HVkXJ9SNQQ,"NEW Flexible Body, Flexible Mind – 30 day MORNING YOGA Challenge!",Challenge,TRUE,2023-03-15,10:00:04,07:58,206332,5681,445,en,Howto & Style
Yoga with Kassandra,OTm05bjtL80,Yoga for Anterior Pelvic Tilt - Low Back Posture Yoga,Vinyasa Flow Yoga,FALSE,2023-03-13,10:15:02,36:35,112966,4875,501,en,Howto & Style
Yoga with Kassandra,ah06oHy_wq0,30 min Vinyasa Yoga Flow - Minimal Cues Yoga,Vinyasa Flow Yoga,FALSE,2023-03-06,11:15:00,29:17,246438,9074,761,en,Howto & Style
Yoga with Kassandra,3hAkLwuoTh4,Chakra Yin Yoga for Energy Balance - Yin Yoga & Affirmations,Yin Yoga,FALSE,2023-02-27,11:15:00,51:21,115797,4443,365,en,Howto & Style
Yoga with Kassandra,wLCUTTdOVfA,10 min Morning Yoga for Hips - ALL LEVELS & NO PROPS,Morning Yoga,FALSE,2023-02-20,11:15:05,11:15,275223,9059,337,en,Howto & Style
Yoga with Kassandra,2iR2XX9szQk,Daily Yoga Quote - Yoga Inspiration For Your Practice,Yoga Quotes,FALSE,2023-02-19,14:26:35,00:14,26480,940,7,en,Howto & Style
Yoga with Kassandra,mGVQN1LviMw,Pick a card! Your daily affirmation 🙏 #yogawithkassandra,Yoga Quotes,FALSE,2023-02-14,14:01:44,00:30,17630,877,16,en,Howto & Style
Yoga with Kassandra,3s8pMLuvS-E,20 min Morning Yin Yoga Without Props - SLOW & SWEET,Morning Yoga,FALSE,2023-02-13,11:15:00,18:52,239985,7078,335,en,Howto & Style
Yoga with Kassandra,E8D0fr78Vto,Pre-Ride Yoga Stretch for Equestrians #shorts,Zodiac yoga,FALSE,2023-02-10,17:19:16,01:01,20707,775,66,en,Howto & Style
Yoga with Kassandra,4ItxIiRpBOU,Yoga Sutra Wisdom - Yoga Inspiration For Your Practice,Yoga Quotes,FALSE,2023-02-08,14:23:52,00:25,14198,582,10,en,Howto & Style
Yoga with Kassandra,492O_J5ihRg,"1 hour Intermediate Yoga Flow - Revitalize, Renew & Relax",Intermediate Yoga,FALSE,2023-02-06,11:15:00,00:46,333151,7371,798,en,Howto & Style
Yoga with Kassandra,EhGoXEzP7Jk,My Afternoon Yoga Practice ☀️🧘‍♀️ #yogawithkassandra,Yoga Quotes,FALSE,2023-02-05,17:00:09,00:47,47150,2447,32,en,Howto & Style
Yoga with Kassandra,lSNF1sqm1gQ,Yoga can change your life! 🙏,Yoga Quotes,FALSE,2023-02-03,17:00:44,00:13,41312,1461,22,en,Howto & Style
Yoga with Kassandra,wsB0rcsm350,Affirmations for Yoga - Yoga with Kassandra,Yoga Quotes,FALSE,2023-02-01,14:15:51,00:16,15851,777,9,en,Howto & Style
Yoga with Kassandra,Am2rIJOnWBs,30 min Morning Yoga - Go With The Flow & TRUST,Morning Yoga,FALSE,2023-01-30,11:15:01,29:13,346228,12204,978,en,Howto & Style
Yoga with Kassandra,yLPXlABPELE,Daily Yoga Quote - Yoga Inspiration For Your Practice,Yoga Quotes,FALSE,2023-01-29,14:08:10,00:14,17568,754,8,en,Howto & Style
Yoga with Kassandra,EvMTrP8eRvM,15 min Gentle Yoga for Flexibility & Stress Reduction,Vinyasa Flow Yoga,FALSE,2023-01-25,11:15:00,16:20,899218,22113,881,en,Howto & Style
Yoga with Kassandra,hJYI280zI2M,10 min Morning Yoga for Beginners - Perfect Way To Start Your Day,Morning Yoga,TRUE,2023-01-23,11:15:01,11:12,325269,9210,425,en,Howto & Style
